split,piece_key,composer,title,midi_performance,status,alignment_csv,rejected_csv,candidates_csv,alignment_rows,alignment_rejected,candidate_rows,candidate_events,labeled_events,unmatched_events,duration_not_candidate_events,ambiguous_candidate_events,error
train,BeethovenPiano_Sonatas_17-2,Beethoven,Piano_Sonatas_17-2,Beethoven/Piano_Sonatas/17-2/USHIKI05M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0208_0224/alignments/Beethoven__Piano_Sonatas__17-2__USHIKI05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0208_0224/rejected/Beethoven__Piano_Sonatas__17-2__USHIKI05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0208_0224/candidates/Beethoven__Piano_Sonatas__17-2__USHIKI05M.csv,248,1444,6276,1692,83,1444,120,45,
train,BeethovenPiano_Sonatas_17-3,Beethoven,Piano_Sonatas_17-3,Beethoven/Piano_Sonatas/17-3/USHIKI05M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0208_0224/alignments/Beethoven__Piano_Sonatas__17-3__USHIKI05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0208_0224/rejected/Beethoven__Piano_Sonatas__17-3__USHIKI05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0208_0224/candidates/Beethoven__Piano_Sonatas__17-3__USHIKI05M.csv,108,4207,12964,4315,35,4207,39,34,
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,Beethoven/Piano_Sonatas/18-1/Avdeeva01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0208_0224/alignments/Beethoven__Piano_Sonatas__18-1__Avdeeva01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0208_0224/rejected/Beethoven__Piano_Sonatas__18-1__Avdeeva01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0208_0224/candidates/Beethoven__Piano_Sonatas__18-1__Avdeeva01.csv,3118,124,8768,3242,1523,124,724,871,
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,Beethoven/Piano_Sonatas/18-1/ChenGuang03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-1__ChenGuang03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-1__ChenGuang03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-1__ChenGuang03M.csv,3149,115,9308,3264,1506,115,690,953,
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,Beethoven/Piano_Sonatas/18-1/KOLESO06M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-1__KOLESO06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-1__KOLESO06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-1__KOLESO06M.csv,3161,158,8717,3319,1647,158,660,854,
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,Beethoven/Piano_Sonatas/18-1/LeungR02M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-1__LeungR02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-1__LeungR02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-1__LeungR02M.csv,3152,108,8542,3260,1661,108,639,852,
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,Beethoven/Piano_Sonatas/18-1/Levitsky01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-1__Levitsky01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-1__Levitsky01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-1__Levitsky01.csv,3155,65,8141,3220,1496,65,840,819,
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,Beethoven/Piano_Sonatas/18-1/Levitsky05M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-1__Levitsky05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-1__Levitsky05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-1__Levitsky05M.csv,3157,82,8222,3239,1456,82,853,848,
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,Beethoven/Piano_Sonatas/18-1/Smirnov01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-1__Smirnov01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-1__Smirnov01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-1__Smirnov01.csv,3132,76,8132,3208,1507,76,826,799,
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,Beethoven/Piano_Sonatas/18-1/ZhangH01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-1__ZhangH01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-1__ZhangH01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-1__ZhangH01.csv,3111,101,8336,3212,1531,101,810,770,
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,Beethoven/Piano_Sonatas/18-1/ZhangH05M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-1__ZhangH05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-1__ZhangH05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-1__ZhangH05M.csv,3131,82,8305,3213,1511,81,845,776,
train,BeethovenPiano_Sonatas_18-2,Beethoven,Piano_Sonatas_18-2,Beethoven/Piano_Sonatas/18-2/ChenGuang04.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-2__ChenGuang04.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-2__ChenGuang04.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-2__ChenGuang04.csv,854,2169,7225,3023,207,2168,159,489,
train,BeethovenPiano_Sonatas_18-2,Beethoven,Piano_Sonatas_18-2,Beethoven/Piano_Sonatas/18-2/Schmitt01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-2__Schmitt01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-2__Schmitt01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-2__Schmitt01.csv,224,1998,5048,2222,66,1998,67,91,
train,BeethovenPiano_Sonatas_18-2,Beethoven,Piano_Sonatas_18-2,Beethoven/Piano_Sonatas/18-2_no_repeat/KOLESO06.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-2_no_repeat__KOLESO06.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-2_no_repeat__KOLESO06.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-2_no_repeat__KOLESO06.csv,2165,49,4757,2214,524,49,361,1280,
train,BeethovenPiano_Sonatas_18-2,Beethoven,Piano_Sonatas_18-2,Beethoven/Piano_Sonatas/18-2_no_repeat/Schmitt01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-2_no_repeat__Schmitt01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-2_no_repeat__Schmitt01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-2_no_repeat__Schmitt01.csv,2189,33,5048,2222,465,33,405,1319,
train,BeethovenPiano_Sonatas_18-3,Beethoven,Piano_Sonatas_18-3,Beethoven/Piano_Sonatas/18-3/ChenGuang05.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-3__ChenGuang05.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-3__ChenGuang05.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-3__ChenGuang05.csv,112,1378,6155,1490,26,1378,63,23,
train,BeethovenPiano_Sonatas_18-4,Beethoven,Piano_Sonatas_18-4,Beethoven/Piano_Sonatas/18-4/ChenGuang06M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-4__ChenGuang06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-4__ChenGuang06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-4__ChenGuang06M.csv,149,3281,9842,3430,75,3281,61,13,
train,BeethovenPiano_Sonatas_18-4,Beethoven,Piano_Sonatas_18-4,Beethoven/Piano_Sonatas/18-4/KOLESO06M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__18-4__KOLESO06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__18-4__KOLESO06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__18-4__KOLESO06M.csv,151,3306,8919,3457,72,3306,74,5,
train,BeethovenPiano_Sonatas_2-1,Beethoven,Piano_Sonatas_2-1,Beethoven/Piano_Sonatas/2-1/Kochetkova01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/alignments/Beethoven__Piano_Sonatas__2-1__Kochetkova01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/rejected/Beethoven__Piano_Sonatas__2-1__Kochetkova01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0224_0240/candidates/Beethoven__Piano_Sonatas__2-1__Kochetkova01.csv,514,2555,7886,3069,190,2555,49,275,
train,BeethovenPiano_Sonatas_2-1,Beethoven,Piano_Sonatas_2-1,Beethoven/Piano_Sonatas/2-1/OUSSET01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__2-1__OUSSET01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__2-1__OUSSET01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__2-1__OUSSET01.csv,512,2550,7740,3062,216,2550,56,240,
train,BeethovenPiano_Sonatas_2-1,Beethoven,Piano_Sonatas_2-1,Beethoven/Piano_Sonatas/2-1/Yang02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__2-1__Yang02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__2-1__Yang02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__2-1__Yang02.csv,501,2546,7983,3047,189,2546,41,271,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1/HAGINO02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1__HAGINO02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1__HAGINO02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1__HAGINO02.csv,2140,6425,21575,8565,786,6425,506,848,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1/KaiRuiR02M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1__KaiRuiR02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1__KaiRuiR02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1__KaiRuiR02M.csv,2164,6357,20901,8521,903,6357,473,788,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1_no_repeat/Dulu01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1_no_repeat__Dulu01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1_no_repeat__Dulu01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1_no_repeat__Dulu01.csv,6353,249,16838,6602,2742,249,1129,2482,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1_no_repeat/GonzalezJ06M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1_no_repeat__GonzalezJ06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1_no_repeat__GonzalezJ06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1_no_repeat__GonzalezJ06M.csv,6276,239,15446,6515,2641,239,1351,2284,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1_no_repeat/KimSY02M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1_no_repeat__KimSY02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1_no_repeat__KimSY02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1_no_repeat__KimSY02M.csv,6395,209,16251,6604,2699,209,1222,2474,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1_no_repeat/Lariviere01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1_no_repeat__Lariviere01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1_no_repeat__Lariviere01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1_no_repeat__Lariviere01.csv,6419,275,16181,6694,2810,274,1180,2430,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1_no_repeat/LeeN02M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1_no_repeat__LeeN02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1_no_repeat__LeeN02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1_no_repeat__LeeN02M.csv,6316,299,16907,6615,2484,299,1331,2501,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1_no_repeat/MorozovS01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1_no_repeat__MorozovS01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1_no_repeat__MorozovS01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1_no_repeat__MorozovS01.csv,6473,161,15680,6634,2855,161,1400,2218,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1_no_repeat/RichardsonC02M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1_no_repeat__RichardsonC02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1_no_repeat__RichardsonC02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1_no_repeat__RichardsonC02M.csv,6398,272,16817,6670,2652,272,1261,2485,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1_no_repeat/SEBAST01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1_no_repeat__SEBAST01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1_no_repeat__SEBAST01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1_no_repeat__SEBAST01.csv,6289,301,16803,6590,2574,300,1362,2354,
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,Beethoven/Piano_Sonatas/21-1_no_repeat/Seo01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/alignments/Beethoven__Piano_Sonatas__21-1_no_repeat__Seo01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/rejected/Beethoven__Piano_Sonatas__21-1_no_repeat__Seo01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0240_0256/candidates/Beethoven__Piano_Sonatas__21-1_no_repeat__Seo01.csv,6409,247,16566,6656,3019,247,880,2510,
