split,piece_key,composer,title,performance_rank_in_piece,performances_in_piece,midi_performance,midi_score,xml_score
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,7,21,Beethoven/Piano_Sonatas/31-1/HUAN_B01.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,8,21,Beethoven/Piano_Sonatas/31-1/Huang01.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,9,21,Beethoven/Piano_Sonatas/31-1/HuangSW08M.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,10,21,Beethoven/Piano_Sonatas/31-1/Karpeyev01.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,11,21,Beethoven/Piano_Sonatas/31-1/Kavalerova01.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,12,21,Beethoven/Piano_Sonatas/31-1/LeungM03M.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,13,21,Beethoven/Piano_Sonatas/31-1/Mikhailoff04.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,14,21,Beethoven/Piano_Sonatas/31-1/Na06M.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,15,21,Beethoven/Piano_Sonatas/31-1/SINKEV02.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,16,21,Beethoven/Piano_Sonatas/31-1/SOLOM04.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,17,21,Beethoven/Piano_Sonatas/31-1/Stahievitch02.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,18,21,Beethoven/Piano_Sonatas/31-1/Sun01.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,19,21,Beethoven/Piano_Sonatas/31-1/Tang01.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,20,21,Beethoven/Piano_Sonatas/31-1/YOU01.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-1,Beethoven,Piano_Sonatas_31-1,21,21,Beethoven/Piano_Sonatas/31-1/Zuber04M.mid,Beethoven/Piano_Sonatas/31-1/midi_score.mid,Beethoven/Piano_Sonatas/31-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-2,Beethoven,Piano_Sonatas_31-2,1,7,Beethoven/Piano_Sonatas/31-2/ADIG05M.mid,Beethoven/Piano_Sonatas/31-2/midi_score.mid,Beethoven/Piano_Sonatas/31-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-2,Beethoven,Piano_Sonatas_31-2,2,7,Beethoven/Piano_Sonatas/31-2/AbdelmoulaJS04.mid,Beethoven/Piano_Sonatas/31-2/midi_score.mid,Beethoven/Piano_Sonatas/31-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-2,Beethoven,Piano_Sonatas_31-2,3,7,Beethoven/Piano_Sonatas/31-2/HuangSW09.mid,Beethoven/Piano_Sonatas/31-2/midi_score.mid,Beethoven/Piano_Sonatas/31-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-2,Beethoven,Piano_Sonatas_31-2,4,7,Beethoven/Piano_Sonatas/31-2/LeungM04.mid,Beethoven/Piano_Sonatas/31-2/midi_score.mid,Beethoven/Piano_Sonatas/31-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-2,Beethoven,Piano_Sonatas_31-2,5,7,Beethoven/Piano_Sonatas/31-2/Na06.mid,Beethoven/Piano_Sonatas/31-2/midi_score.mid,Beethoven/Piano_Sonatas/31-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-2,Beethoven,Piano_Sonatas_31-2,6,7,Beethoven/Piano_Sonatas/31-2/Stahievitch02.mid,Beethoven/Piano_Sonatas/31-2/midi_score.mid,Beethoven/Piano_Sonatas/31-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_31-2,Beethoven,Piano_Sonatas_31-2,7,7,Beethoven/Piano_Sonatas/31-2/Zuber04.mid,Beethoven/Piano_Sonatas/31-2/midi_score.mid,Beethoven/Piano_Sonatas/31-2/xml_score.musicxml
test,BeethovenPiano_Sonatas_31-3_4,Beethoven,Piano_Sonatas_31-3_4,1,10,Beethoven/Piano_Sonatas/31-3_4/ADIG05M.mid,Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,Beethoven/Piano_Sonatas/31-3_4/xml_score.musicxml
test,BeethovenPiano_Sonatas_31-3_4,Beethoven,Piano_Sonatas_31-3_4,2,10,Beethoven/Piano_Sonatas/31-3_4/AbdelmoulaJS05M.mid,Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,Beethoven/Piano_Sonatas/31-3_4/xml_score.musicxml
test,BeethovenPiano_Sonatas_31-3_4,Beethoven,Piano_Sonatas_31-3_4,3,10,Beethoven/Piano_Sonatas/31-3_4/BrendleA05.mid,Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,Beethoven/Piano_Sonatas/31-3_4/xml_score.musicxml
test,BeethovenPiano_Sonatas_31-3_4,Beethoven,Piano_Sonatas_31-3_4,4,10,Beethoven/Piano_Sonatas/31-3_4/CHOE03.mid,Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,Beethoven/Piano_Sonatas/31-3_4/xml_score.musicxml
test,BeethovenPiano_Sonatas_31-3_4,Beethoven,Piano_Sonatas_31-3_4,5,10,Beethoven/Piano_Sonatas/31-3_4/Gokcin01.mid,Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,Beethoven/Piano_Sonatas/31-3_4/xml_score.musicxml
test,BeethovenPiano_Sonatas_31-3_4,Beethoven,Piano_Sonatas_31-3_4,6,10,Beethoven/Piano_Sonatas/31-3_4/LeungM05M.mid,Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,Beethoven/Piano_Sonatas/31-3_4/xml_score.musicxml
test,BeethovenPiano_Sonatas_31-3_4,Beethoven,Piano_Sonatas_31-3_4,7,10,Beethoven/Piano_Sonatas/31-3_4/Na06M.mid,Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,Beethoven/Piano_Sonatas/31-3_4/xml_score.musicxml
test,BeethovenPiano_Sonatas_31-3_4,Beethoven,Piano_Sonatas_31-3_4,8,10,Beethoven/Piano_Sonatas/31-3_4/ParkH01.mid,Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,Beethoven/Piano_Sonatas/31-3_4/xml_score.musicxml
test,BeethovenPiano_Sonatas_31-3_4,Beethoven,Piano_Sonatas_31-3_4,9,10,Beethoven/Piano_Sonatas/31-3_4/Stahievitch02.mid,Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,Beethoven/Piano_Sonatas/31-3_4/xml_score.musicxml
test,BeethovenPiano_Sonatas_31-3_4,Beethoven,Piano_Sonatas_31-3_4,10,10,Beethoven/Piano_Sonatas/31-3_4/Zuber04M.mid,Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,Beethoven/Piano_Sonatas/31-3_4/xml_score.musicxml
test,BeethovenPiano_Sonatas_32-1,Beethoven,Piano_Sonatas_32-1,1,9,Beethoven/Piano_Sonatas/32-1/DupreeF03M.mid,Beethoven/Piano_Sonatas/32-1/midi_score.mid,Beethoven/Piano_Sonatas/32-1/xml_score.musicxml
test,BeethovenPiano_Sonatas_32-1,Beethoven,Piano_Sonatas_32-1,2,9,Beethoven/Piano_Sonatas/32-1/FALIKS01_2004.mid,Beethoven/Piano_Sonatas/32-1/midi_score.mid,Beethoven/Piano_Sonatas/32-1/xml_score.musicxml
test,BeethovenPiano_Sonatas_32-1,Beethoven,Piano_Sonatas_32-1,3,9,Beethoven/Piano_Sonatas/32-1/Faliks01.mid,Beethoven/Piano_Sonatas/32-1/midi_score.mid,Beethoven/Piano_Sonatas/32-1/xml_score.musicxml
test,BeethovenPiano_Sonatas_32-1,Beethoven,Piano_Sonatas_32-1,4,9,Beethoven/Piano_Sonatas/32-1/HouY04M.mid,Beethoven/Piano_Sonatas/32-1/midi_score.mid,Beethoven/Piano_Sonatas/32-1/xml_score.musicxml
test,BeethovenPiano_Sonatas_32-1,Beethoven,Piano_Sonatas_32-1,5,9,Beethoven/Piano_Sonatas/32-1/Jussow02.mid,Beethoven/Piano_Sonatas/32-1/midi_score.mid,Beethoven/Piano_Sonatas/32-1/xml_score.musicxml
test,BeethovenPiano_Sonatas_32-1,Beethoven,Piano_Sonatas_32-1,6,9,Beethoven/Piano_Sonatas/32-1/Jussow06M.mid,Beethoven/Piano_Sonatas/32-1/midi_score.mid,Beethoven/Piano_Sonatas/32-1/xml_score.musicxml
test,BeethovenPiano_Sonatas_32-1,Beethoven,Piano_Sonatas_32-1,7,9,Beethoven/Piano_Sonatas/32-1/MORET01.mid,Beethoven/Piano_Sonatas/32-1/midi_score.mid,Beethoven/Piano_Sonatas/32-1/xml_score.musicxml
test,BeethovenPiano_Sonatas_32-1,Beethoven,Piano_Sonatas_32-1,8,9,Beethoven/Piano_Sonatas/32-1/POTAMO01.mid,Beethoven/Piano_Sonatas/32-1/midi_score.mid,Beethoven/Piano_Sonatas/32-1/xml_score.musicxml
test,BeethovenPiano_Sonatas_32-1,Beethoven,Piano_Sonatas_32-1,9,9,Beethoven/Piano_Sonatas/32-1/Park01.mid,Beethoven/Piano_Sonatas/32-1/midi_score.mid,Beethoven/Piano_Sonatas/32-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_4-1,Beethoven,Piano_Sonatas_4-1,1,9,Beethoven/Piano_Sonatas/4-1/BENABD01.mid,Beethoven/Piano_Sonatas/4-1/midi_score.mid,Beethoven/Piano_Sonatas/4-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_4-1,Beethoven,Piano_Sonatas_4-1,2,9,Beethoven/Piano_Sonatas/4-1/Benabdallah01.mid,Beethoven/Piano_Sonatas/4-1/midi_score.mid,Beethoven/Piano_Sonatas/4-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_4-1,Beethoven,Piano_Sonatas_4-1,3,9,Beethoven/Piano_Sonatas/4-1/CaiC01.mid,Beethoven/Piano_Sonatas/4-1/midi_score.mid,Beethoven/Piano_Sonatas/4-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_4-1,Beethoven,Piano_Sonatas_4-1,4,9,Beethoven/Piano_Sonatas/4-1/Chon03M.mid,Beethoven/Piano_Sonatas/4-1/midi_score.mid,Beethoven/Piano_Sonatas/4-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_4-1,Beethoven,Piano_Sonatas_4-1,5,9,Beethoven/Piano_Sonatas/4-1/LeeE02M.mid,Beethoven/Piano_Sonatas/4-1/midi_score.mid,Beethoven/Piano_Sonatas/4-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_4-1,Beethoven,Piano_Sonatas_4-1,6,9,Beethoven/Piano_Sonatas/4-1/LiA04M.mid,Beethoven/Piano_Sonatas/4-1/midi_score.mid,Beethoven/Piano_Sonatas/4-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_4-1,Beethoven,Piano_Sonatas_4-1,7,9,Beethoven/Piano_Sonatas/4-1/Shamray01.mid,Beethoven/Piano_Sonatas/4-1/midi_score.mid,Beethoven/Piano_Sonatas/4-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_4-1,Beethoven,Piano_Sonatas_4-1,8,9,Beethoven/Piano_Sonatas/4-1/SirajA02M.mid,Beethoven/Piano_Sonatas/4-1/midi_score.mid,Beethoven/Piano_Sonatas/4-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_4-1,Beethoven,Piano_Sonatas_4-1,9,9,Beethoven/Piano_Sonatas/4-1/Zhao01.mid,Beethoven/Piano_Sonatas/4-1/midi_score.mid,Beethoven/Piano_Sonatas/4-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_5-1,Beethoven,Piano_Sonatas_5-1,1,3,Beethoven/Piano_Sonatas/5-1/Colafelice02M.mid,Beethoven/Piano_Sonatas/5-1/midi_score.mid,Beethoven/Piano_Sonatas/5-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_5-1,Beethoven,Piano_Sonatas_5-1,2,3,Beethoven/Piano_Sonatas/5-1/SunD02M.mid,Beethoven/Piano_Sonatas/5-1/midi_score.mid,Beethoven/Piano_Sonatas/5-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_5-1,Beethoven,Piano_Sonatas_5-1,3,3,Beethoven/Piano_Sonatas/5-1/Wong01.mid,Beethoven/Piano_Sonatas/5-1/midi_score.mid,Beethoven/Piano_Sonatas/5-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-1,Beethoven,Piano_Sonatas_7-1,1,9,Beethoven/Piano_Sonatas/7-1/Hebert01M.mid,Beethoven/Piano_Sonatas/7-1/midi_score.mid,Beethoven/Piano_Sonatas/7-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-1,Beethoven,Piano_Sonatas_7-1,2,9,Beethoven/Piano_Sonatas/7-1/KOLESO01.mid,Beethoven/Piano_Sonatas/7-1/midi_score.mid,Beethoven/Piano_Sonatas/7-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-1,Beethoven,Piano_Sonatas_7-1,3,9,Beethoven/Piano_Sonatas/7-1/Larionova04M.mid,Beethoven/Piano_Sonatas/7-1/midi_score.mid,Beethoven/Piano_Sonatas/7-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-1,Beethoven,Piano_Sonatas_7-1,4,9,Beethoven/Piano_Sonatas/7-1/LeeS02M.mid,Beethoven/Piano_Sonatas/7-1/midi_score.mid,Beethoven/Piano_Sonatas/7-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-1,Beethoven,Piano_Sonatas_7-1,5,9,Beethoven/Piano_Sonatas/7-1/Lee_E01.mid,Beethoven/Piano_Sonatas/7-1/midi_score.mid,Beethoven/Piano_Sonatas/7-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-1,Beethoven,Piano_Sonatas_7-1,6,9,Beethoven/Piano_Sonatas/7-1/MATSUM01.mid,Beethoven/Piano_Sonatas/7-1/midi_score.mid,Beethoven/Piano_Sonatas/7-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-1,Beethoven,Piano_Sonatas_7-1,7,9,Beethoven/Piano_Sonatas/7-1/Wang02M.mid,Beethoven/Piano_Sonatas/7-1/midi_score.mid,Beethoven/Piano_Sonatas/7-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-1,Beethoven,Piano_Sonatas_7-1,8,9,Beethoven/Piano_Sonatas/7-1/WangY01M.mid,Beethoven/Piano_Sonatas/7-1/midi_score.mid,Beethoven/Piano_Sonatas/7-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-1,Beethoven,Piano_Sonatas_7-1,9,9,Beethoven/Piano_Sonatas/7-1/ZhangE02M.mid,Beethoven/Piano_Sonatas/7-1/midi_score.mid,Beethoven/Piano_Sonatas/7-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-2,Beethoven,Piano_Sonatas_7-2,1,2,Beethoven/Piano_Sonatas/7-2/Larionova04.mid,Beethoven/Piano_Sonatas/7-2/midi_score.mid,Beethoven/Piano_Sonatas/7-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-2,Beethoven,Piano_Sonatas_7-2,2,2,Beethoven/Piano_Sonatas/7-2/LeeS03.mid,Beethoven/Piano_Sonatas/7-2/midi_score.mid,Beethoven/Piano_Sonatas/7-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-3,Beethoven,Piano_Sonatas_7-3,1,2,Beethoven/Piano_Sonatas/7-3/Larionova04.mid,Beethoven/Piano_Sonatas/7-3/midi_score.mid,Beethoven/Piano_Sonatas/7-3/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-3,Beethoven,Piano_Sonatas_7-3,2,2,Beethoven/Piano_Sonatas/7-3/LeeS04.mid,Beethoven/Piano_Sonatas/7-3/midi_score.mid,Beethoven/Piano_Sonatas/7-3/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-4,Beethoven,Piano_Sonatas_7-4,1,2,Beethoven/Piano_Sonatas/7-4/Larionova04M.mid,Beethoven/Piano_Sonatas/7-4/midi_score.mid,Beethoven/Piano_Sonatas/7-4/xml_score.musicxml
train,BeethovenPiano_Sonatas_7-4,Beethoven,Piano_Sonatas_7-4,2,2,Beethoven/Piano_Sonatas/7-4/LeeS05M.mid,Beethoven/Piano_Sonatas/7-4/midi_score.mid,Beethoven/Piano_Sonatas/7-4/xml_score.musicxml
train,BeethovenPiano_Sonatas_8-1,Beethoven,Piano_Sonatas_8-1,1,2,Beethoven/Piano_Sonatas/8-1/ChenS01.mid,Beethoven/Piano_Sonatas/8-1/midi_score.mid,Beethoven/Piano_Sonatas/8-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_8-1,Beethoven,Piano_Sonatas_8-1,2,2,Beethoven/Piano_Sonatas/8-1/Na06M.mid,Beethoven/Piano_Sonatas/8-1/midi_score.mid,Beethoven/Piano_Sonatas/8-1/xml_score.musicxml
test,BeethovenPiano_Sonatas_8-2,Beethoven,Piano_Sonatas_8-2,1,1,Beethoven/Piano_Sonatas/8-2/Na06.mid,Beethoven/Piano_Sonatas/8-2/midi_score.mid,Beethoven/Piano_Sonatas/8-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_8-3,Beethoven,Piano_Sonatas_8-3,1,1,Beethoven/Piano_Sonatas/8-3/Na06M.mid,Beethoven/Piano_Sonatas/8-3/midi_score.mid,Beethoven/Piano_Sonatas/8-3/xml_score.musicxml
test,BeethovenPiano_Sonatas_9-1,Beethoven,Piano_Sonatas_9-1,1,1,Beethoven/Piano_Sonatas/9-1/Tysman05M.mid,Beethoven/Piano_Sonatas/9-1/midi_score.mid,Beethoven/Piano_Sonatas/9-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_9-2,Beethoven,Piano_Sonatas_9-2,1,1,Beethoven/Piano_Sonatas/9-2_no_trio/Tysman05.mid,Beethoven/Piano_Sonatas/9-2_no_trio/midi_score.mid,Beethoven/Piano_Sonatas/9-2_no_trio/xml_score.musicxml
test,BeethovenPiano_Sonatas_9-3,Beethoven,Piano_Sonatas_9-3,1,1,Beethoven/Piano_Sonatas/9-3/Tysman05M.mid,Beethoven/Piano_Sonatas/9-3/midi_score.mid,Beethoven/Piano_Sonatas/9-3/xml_score.musicxml
train,BrahmsSix_Pieces_op_118_2,Brahms,Six_Pieces_op_118_2,1,1,Brahms/Six_Pieces_op_118/2/Shilyaev03.mid,Brahms/Six_Pieces_op_118/2/midi_score.mid,Brahms/Six_Pieces_op_118/2/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,1,17,Chopin/Ballades/1/Ali01.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,2,17,Chopin/Ballades/1/BuiJL04M.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,3,17,Chopin/Ballades/1/Day04.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,4,17,Chopin/Ballades/1/Dossin05.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,5,17,Chopin/Ballades/1/JIA06M.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,6,17,Chopin/Ballades/1/KimSuyeon04M.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,7,17,Chopin/Ballades/1/LeeKoeun03.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,8,17,Chopin/Ballades/1/LeeKoeun06.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,9,17,Chopin/Ballades/1/LinTao04.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,10,17,Chopin/Ballades/1/McNamara02.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,11,17,Chopin/Ballades/1/Mo07M.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,12,17,Chopin/Ballades/1/Richardson13M.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,13,17,Chopin/Ballades/1/SINKEV05.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,14,17,Chopin/Ballades/1/SINKEV11.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,15,17,Chopin/Ballades/1/Sladek04M.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,16,17,Chopin/Ballades/1/YeSijing01.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
train,ChopinBallades_1,Chopin,Ballades_1,17,17,Chopin/Ballades/1/Zhou06M.mid,Chopin/Ballades/1/midi_score.mid,Chopin/Ballades/1/xml_score.musicxml
test,ChopinBallades_2,Chopin,Ballades_2,1,5,Chopin/Ballades/2/Denisova17M.mid,Chopin/Ballades/2/midi_score.mid,Chopin/Ballades/2/xml_score.musicxml
test,ChopinBallades_2,Chopin,Ballades_2,2,5,Chopin/Ballades/2/Gasanov04.mid,Chopin/Ballades/2/midi_score.mid,Chopin/Ballades/2/xml_score.musicxml
test,ChopinBallades_2,Chopin,Ballades_2,3,5,Chopin/Ballades/2/Gasanov08M.mid,Chopin/Ballades/2/midi_score.mid,Chopin/Ballades/2/xml_score.musicxml
test,ChopinBallades_2,Chopin,Ballades_2,4,5,Chopin/Ballades/2/GuoE04.mid,Chopin/Ballades/2/midi_score.mid,Chopin/Ballades/2/xml_score.musicxml
test,ChopinBallades_2,Chopin,Ballades_2,5,5,Chopin/Ballades/2/Tetzloff06M.mid,Chopin/Ballades/2/midi_score.mid,Chopin/Ballades/2/xml_score.musicxml
train,ChopinBallades_3,Chopin,Ballades_3,1,3,Chopin/Ballades/3/Ko11M.mid,Chopin/Ballades/3/midi_score.mid,Chopin/Ballades/3/xml_score.musicxml
train,ChopinBallades_3,Chopin,Ballades_3,2,3,Chopin/Ballades/3/LinPeng06M.mid,Chopin/Ballades/3/midi_score.mid,Chopin/Ballades/3/xml_score.musicxml
train,ChopinBallades_3,Chopin,Ballades_3,3,3,Chopin/Ballades/3/Tan02.mid,Chopin/Ballades/3/midi_score.mid,Chopin/Ballades/3/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,1,12,Chopin/Ballades/4/ChenC04M.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,2,12,Chopin/Ballades/4/Khmara02.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,3,12,Chopin/Ballades/4/Kociuban07M.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,4,12,Chopin/Ballades/4/Levitsky18M.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,5,12,Chopin/Ballades/4/Lim03.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,6,12,Chopin/Ballades/4/LuEric04M.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,7,12,Chopin/Ballades/4/MiyashitaM04M.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,8,12,Chopin/Ballades/4/Mizumoto02M.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,9,12,Chopin/Ballades/4/Nikiforov13M.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,10,12,Chopin/Ballades/4/SOLOM05.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,11,12,Chopin/Ballades/4/Yang03.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBallades_4,Chopin,Ballades_4,12,12,Chopin/Ballades/4/ZhangX02.mid,Chopin/Ballades/4/midi_score.mid,Chopin/Ballades/4/xml_score.musicxml
train,ChopinBarcarolle,Chopin,Barcarolle,1,9,Chopin/Barcarolle/Kociuban13.mid,Chopin/Barcarolle/midi_score.mid,Chopin/Barcarolle/xml_score.musicxml
train,ChopinBarcarolle,Chopin,Barcarolle,2,9,Chopin/Barcarolle/LeeSH05M.mid,Chopin/Barcarolle/midi_score.mid,Chopin/Barcarolle/xml_score.musicxml
train,ChopinBarcarolle,Chopin,Barcarolle,3,9,Chopin/Barcarolle/Na03.mid,Chopin/Barcarolle/midi_score.mid,Chopin/Barcarolle/xml_score.musicxml
